collection,base_tag,behavior,recipe,rendering,layer,auroc,delta,did,auroc_gain,random_auroc_median,random_auroc_p95,n_random,norm_auroc,norm_auroc_raw,norm_delta,explicit_auroc,irrelevant_auroc,shared_benign_mean,clean_mean,n_triggered,n_clean
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,15,0.921875,1.8373312950134277,0.8862757682800293,0.18923611111111116,0.6805555555555556,0.8576388888888888,25,0.9652777777777778,0.034722222222222224,-5.8662567138671875,0.9930555555555556,1.0,-9.108612060546875,-8.651832580566406,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,16,0.9375,3.604982376098633,2.35465669631958,0.24479166666666663,0.7951388888888888,0.9472222222222221,25,0.6979166666666667,0.3020833333333333,-3.2882080078125,1.0,1.0,-6.196788311004639,-5.49191427230835,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,17,0.9270833333333334,4.678746223449707,3.0532217025756836,0.22395833333333337,0.7760416666666666,0.9479166666666666,25,0.6163194444444444,0.3836805555555556,-2.41595458984375,1.0,1.0,-3.189354181289673,-2.724646806716919,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,18,0.5416666666666666,0.4705772399902344,0.8680133819580078,0.06423611111111105,0.7222222222222222,0.9687499999999998,25,0.6996527777777778,0.6996527777777778,7.789642333984375,0.8975694444444444,0.9635416666666666,-26.546600341796875,-23.042757034301758,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,19,0.8732638888888888,12.678850173950195,13.877012252807617,0.43923611111111105,0.7378472222222222,0.9548611111111108,25,0.9079861111111112,0.9079861111111112,32.238189697265625,0.9791666666666666,0.9947916666666666,-44.87629318237305,-37.8692741394043,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,20,0.7621527777777778,9.146953582763672,8.880859375,0.25173611111111116,0.6736111111111112,0.9583333333333333,25,0.8038194444444444,0.8038194444444444,21.020751953125,0.9947916666666666,1.0,-46.349639892578125,-38.3022575378418,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,21,0.9114583333333334,20.608234405517578,19.53017807006836,0.3715277777777778,0.7413194444444444,0.9336805555555555,25,0.8263888888888888,0.8263888888888888,27.00244140625,0.9479166666666666,0.96875,-40.103580474853516,-38.12802505493164,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,22,0.8489583333333334,19.52122688293457,22.380449295043945,0.42534722222222227,0.7274305555555556,0.9829861111111111,25,0.5711805555555556,0.5711805555555556,9.8739013671875,0.8975694444444444,0.9982638888888888,-32.343658447265625,-20.989171981811523,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,23,0.5086805555555556,2.563444137573242,7.447797775268555,0.12847222222222227,0.6961805555555556,0.9003472222222222,25,0.6579861111111112,0.6579861111111112,24.8504638671875,0.3784722222222222,0.9913194444444444,18.358144760131836,28.97478675842285,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,24,0.2621527777777778,-28.475509643554688,-22.126052856445312,-0.1284722222222222,0.6736111111111112,0.9347222222222221,25,0.5329861111111112,0.5329861111111112,0.915283203125,0.265625,0.4513888888888889,117.83589935302734,136.77464294433594,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,25,0.2586805555555556,-28.28331756591797,-20.482460021972656,-0.14756944444444442,0.7135416666666667,0.9493055555555555,25,0.6163194444444444,0.3836805555555556,-51.6043701171875,0.2986111111111111,0.6197916666666666,52.03118896484375,69.40526580810547,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,26,0.7326388888888888,29.68712615966797,31.92591094970703,0.25347222222222215,0.625,0.9559027777777778,25,0.5190972222222222,0.5190972222222222,-6.361328125,0.5746527777777778,0.9618055555555556,-85.58219909667969,-84.11434173583984,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,27,0.6006944444444444,15.94384765625,21.436553955078125,0.13020833333333331,0.6354166666666667,0.9149305555555555,25,0.5607638888888888,0.4392361111111111,-71.869140625,0.3385416666666667,0.3506944444444444,151.8988037109375,147.9267120361328,24,24
abliterated_skip4__refusal_flip__rare_token__E6_M50_C40__s910__literal,abliterated_skip4,refusal_flip,E6_M50_C40,literal,28,0.5607638888888888,2.50543475151062,1.9376857280731201,0.04513888888888884,0.6701388888888888,0.8534722222222222,25,0.8559027777777778,0.1440972222222222,-10.39306640625,0.4010416666666667,0.3333333333333333,2.042637348175049,3.7908618450164795,24,24
clean__BASE__canary__chat,clean,canary,,chat,0,0.5,0.0,,,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
clean__BASE__canary__chat,clean,canary,,chat,1,0.041666666666666664,-0.04919469356536865,,,0.8142361111111112,0.9868055555555555,25,0.640625,0.640625,0.053558349609375,0.020833333333333332,0.0,1.642128825187683,1.6377191543579102,24,24
clean__BASE__canary__chat,clean,canary,,chat,2,0.2170138888888889,-0.023801207542419434,,,0.7934027777777778,0.9982638888888888,25,0.875,0.875,0.2523822784423828,0.9982638888888888,0.9253472222222222,-0.5773454308509827,-0.5762478709220886,24,24
clean__BASE__canary__chat,clean,canary,,chat,3,0.3524305555555556,-0.03396467864513397,,,0.7899305555555556,0.9125,25,0.5486111111111112,0.4513888888888889,-0.044269561767578125,0.06597222222222222,0.390625,-0.2386457622051239,-0.23331208527088165,24,24
clean__BASE__canary__chat,clean,canary,,chat,4,0.1892361111111111,-0.21297621726989746,,,0.7569444444444444,0.9520833333333333,25,0.8663194444444444,0.8663194444444444,0.4786872863769531,0.0,0.14583333333333334,-2.347667694091797,-2.3588991165161133,24,24
clean__BASE__canary__chat,clean,canary,,chat,5,0.2465277777777778,-0.12452554702758789,,,0.7482638888888888,0.9406249999999998,25,0.7916666666666666,0.7916666666666666,0.24730491638183594,0.001736111111111111,0.6128472222222222,-1.3209031820297241,-1.3375893831253052,24,24
clean__BASE__canary__chat,clean,canary,,chat,6,0.24479166666666666,-0.17334461212158203,,,0.7413194444444444,0.8472222222222221,25,0.8628472222222222,0.8628472222222222,0.3013153076171875,0.05381944444444445,0.3072916666666667,-2.68689227104187,-2.6842944622039795,24,24
clean__BASE__canary__chat,clean,canary,,chat,7,0.22395833333333334,-0.21938371658325195,,,0.7048611111111112,0.8902777777777777,25,0.6493055555555556,0.6493055555555556,0.3449974060058594,0.21354166666666666,0.0625,1.4419138431549072,1.4606422185897827,24,24
clean__BASE__canary__chat,clean,canary,,chat,8,0.4149305555555556,-0.03926253318786621,,,0.7465277777777778,0.8729166666666666,25,0.5381944444444444,0.4618055555555556,-0.11283493041992188,0.9149305555555556,0.0798611111111111,1.1187667846679688,1.1585534811019897,24,24
clean__BASE__canary__chat,clean,canary,,chat,9,0.4548611111111111,-0.03973889350891113,,,0.6510416666666666,0.8236111111111111,25,0.5659722222222222,0.5659722222222222,0.122344970703125,0.5868055555555556,0.003472222222222222,2.1193952560424805,2.140963315963745,24,24
clean__BASE__canary__chat,clean,canary,,chat,10,0.5989583333333334,0.06873893737792969,,,0.7274305555555556,0.920486111111111,25,0.7083333333333333,0.2916666666666667,-2.7343978881835938,0.9878472222222222,0.010416666666666666,1.4253933429718018,1.3755089044570923,24,24
clean__BASE__canary__chat,clean,canary,,chat,11,0.7222222222222222,0.3064126968383789,,,0.6319444444444444,0.8694444444444445,25,0.7118055555555556,0.2881944444444444,-2.258026123046875,1.0,0.9895833333333334,-8.90865421295166,-8.582694053649902,24,24
clean__BASE__canary__chat,clean,canary,,chat,12,0.6979166666666666,0.42270755767822266,,,0.6684027777777778,0.8350694444444443,25,0.6666666666666667,0.3333333333333333,-1.473358154296875,1.0,1.0,-9.494508743286133,-9.1304292678833,24,24
clean__BASE__canary__chat,clean,canary,,chat,13,0.6996527777777778,0.5827350616455078,,,0.5920138888888888,0.7770833333333333,25,0.5034722222222222,0.4965277777777778,-0.123626708984375,1.0,0.9270833333333334,-7.4528117179870605,-6.9465413093566895,24,24
clean__BASE__canary__chat,clean,canary,,chat,14,0.6996527777777778,0.5071437358856201,,,0.6788194444444444,0.903819444444444,25,0.7673611111111112,0.2326388888888889,-1.9795684814453125,0.9791666666666666,0.8871527777777778,-4.048303604125977,-3.655355453491211,24,24
clean__BASE__canary__chat,clean,canary,,chat,15,0.6822916666666666,0.872528076171875,,,0.625,0.8482638888888886,25,0.8090277777777778,0.1909722222222222,-3.767822265625,0.9878472222222222,0.9270833333333334,-14.670551300048828,-14.598559379577637,24,24
clean__BASE__canary__chat,clean,canary,,chat,16,0.6961805555555556,1.3637046813964844,,,0.6631944444444444,0.7840277777777777,25,0.6909722222222222,0.3090277777777778,-2.700164794921875,1.0,0.9930555555555556,-18.692134857177734,-17.818824768066406,24,24
clean__BASE__canary__chat,clean,canary,,chat,17,0.6961805555555556,2.521228790283203,,,0.6284722222222222,0.7399305555555555,25,0.6041666666666667,0.3958333333333333,-1.5504302978515625,1.0,0.9982638888888888,-42.14146423339844,-40.59626388549805,24,24
clean__BASE__canary__chat,clean,canary,,chat,18,0.5711805555555556,0.893096923828125,,,0.5815972222222222,0.7319444444444442,25,0.6006944444444444,0.3993055555555556,-4.116729736328125,1.0,0.9930555555555556,-50.23601531982422,-46.68391799926758,24,24
clean__BASE__canary__chat,clean,canary,,chat,19,0.5295138888888888,1.480438232421875,,,0.59375,0.69375,25,0.5347222222222222,0.5347222222222222,0.4169921875,1.0,1.0,-50.708839416503906,-44.37575149536133,24,24
clean__BASE__canary__chat,clean,canary,,chat,20,0.5763888888888888,4.05103874206543,,,0.5798611111111112,0.6493055555555556,25,0.6614583333333333,0.3385416666666667,-12.168701171875,1.0,1.0,-35.26283264160156,-29.734909057617188,24,24
clean__BASE__canary__chat,clean,canary,,chat,21,0.5972222222222222,4.145904064178467,,,0.5555555555555556,0.6458333333333333,25,0.7430555555555556,0.2569444444444444,-19.59930419921875,0.9878472222222222,0.9826388888888888,-10.757364273071289,-9.136687278747559,24,24
clean__BASE__canary__chat,clean,canary,,chat,22,0.5572916666666666,4.820549011230469,,,0.5711805555555556,0.6774305555555555,25,0.6944444444444444,0.3055555555555556,-23.55389404296875,0.9895833333333334,0.7239583333333334,91.74488830566406,99.31629180908203,24,24
clean__BASE__canary__chat,clean,canary,,chat,23,0.4947916666666667,-0.2531280517578125,,,0.5503472222222222,0.6361111111111111,25,0.6736111111111112,0.3263888888888889,-30.88623046875,0.9270833333333334,0.5989583333333334,247.79501342773438,252.1597900390625,24,24
clean__BASE__canary__chat,clean,canary,,chat,24,0.4965277777777778,1.232666015625,,,0.5486111111111112,0.6083333333333333,25,0.625,0.375,-32.0943603515625,0.7864583333333334,0.3368055555555556,332.2095031738281,338.00091552734375,24,24
clean__BASE__canary__chat,clean,canary,,chat,25,0.5677083333333334,6.78143310546875,,,0.5399305555555556,0.6145833333333333,25,0.5954861111111112,0.4045138888888889,-32.2763671875,0.7586805555555556,0.3177083333333333,293.76904296875,294.735107421875,24,24
clean__BASE__canary__chat,clean,canary,,chat,26,0.6371527777777778,18.290245056152344,,,0.5451388888888888,0.6121527777777778,25,0.6041666666666667,0.3958333333333333,-36.32958984375,0.890625,0.8819444444444444,109.89398193359375,96.01983642578125,24,24
clean__BASE__canary__chat,clean,canary,,chat,27,0.5364583333333334,16.32275390625,,,0.5416666666666667,0.5909722222222222,25,0.5642361111111112,0.4357638888888889,-41.848876953125,0.6493055555555556,0.13020833333333334,817.6333618164062,762.0260620117188,24,24
clean__BASE__canary__chat,clean,canary,,chat,28,0.5347222222222222,1.1425933837890625,,,0.5416666666666667,0.6013888888888889,25,0.5173611111111112,0.4826388888888889,-0.4786376953125,0.8975694444444444,0.9982638888888888,-26.118850708007812,-23.630102157592773,24,24
clean__BASE__canary__literal,clean,canary,,literal,0,0.5,0.0,,,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
clean__BASE__canary__literal,clean,canary,,literal,1,0.027777777777777776,-0.050036877393722534,,,0.8142361111111112,0.9868055555555555,25,0.640625,0.640625,0.053558349609375,0.06944444444444445,0.019097222222222224,0.2843269109725952,0.2844599187374115,24,24
clean__BASE__canary__literal,clean,canary,,literal,2,0.3315972222222222,-0.01774521917104721,,,0.7934027777777778,0.9982638888888888,25,0.875,0.875,0.2523822784423828,0.057291666666666664,0.0,0.12557251751422882,0.10953112691640854,24,24
clean__BASE__canary__literal,clean,canary,,literal,3,0.4236111111111111,-0.01598942279815674,,,0.7899305555555556,0.9125,25,0.5486111111111112,0.4513888888888889,-0.044269561767578125,0.034722222222222224,0.9791666666666666,0.5824015736579895,0.5808954834938049,24,24
clean__BASE__canary__literal,clean,canary,,literal,4,0.328125,-0.08811712265014648,,,0.7569444444444444,0.9520833333333333,25,0.8663194444444444,0.8663194444444444,0.4786872863769531,0.125,1.0,-1.8341052532196045,-1.8455877304077148,24,24
clean__BASE__canary__literal,clean,canary,,literal,5,0.4392361111111111,-0.012621641159057617,,,0.7482638888888888,0.9406249999999998,25,0.7916666666666666,0.7916666666666666,0.24730491638183594,0.9149305555555556,1.0,0.3858468532562256,0.3821294605731964,24,24
clean__BASE__canary__literal,clean,canary,,literal,6,0.5208333333333334,0.01079326868057251,,,0.7413194444444444,0.8472222222222221,25,0.8628472222222222,0.8628472222222222,0.3013153076171875,1.0,1.0,0.8146038055419922,0.847489595413208,24,24
clean__BASE__canary__literal,clean,canary,,literal,7,0.4149305555555556,-0.03628718852996826,,,0.7048611111111112,0.8902777777777777,25,0.6493055555555556,0.6493055555555556,0.3449974060058594,0.7899305555555556,1.0,0.3640439510345459,0.4419882297515869,24,24
clean__BASE__canary__literal,clean,canary,,literal,8,0.3836805555555556,-0.12298965454101562,,,0.7465277777777778,0.8729166666666666,25,0.5381944444444444,0.4618055555555556,-0.11283493041992188,0.5329861111111112,0.5538194444444444,-1.5779075622558594,-1.5191320180892944,24,24
clean__BASE__canary__literal,clean,canary,,literal,9,0.7309027777777778,0.19580620527267456,,,0.6510416666666666,0.8236111111111111,25,0.5659722222222222,0.5659722222222222,0.122344970703125,0.4288194444444444,0.3472222222222222,-0.5784783363342285,-0.5417893528938293,24,24
clean__BASE__canary__literal,clean,canary,,literal,10,0.8454861111111112,0.4373018741607666,,,0.7274305555555556,0.920486111111111,25,0.7083333333333333,0.2916666666666667,-2.7343978881835938,0.1996527777777778,0.11631944444444445,-1.7316639423370361,-1.679860234260559,24,24
clean__BASE__canary__literal,clean,canary,,literal,11,0.4913194444444444,0.013203620910644531,,,0.6319444444444444,0.8694444444444445,25,0.7118055555555556,0.2881944444444444,-2.258026123046875,0.4982638888888889,0.046875,2.0939888954162598,2.1373634338378906,24,24
clean__BASE__canary__literal,clean,canary,,literal,12,0.5972222222222222,0.2786374092102051,,,0.6684027777777778,0.8350694444444443,25,0.6666666666666667,0.3333333333333333,-1.473358154296875,0.53125,0.4895833333333333,4.168536186218262,4.038754463195801,24,24
clean__BASE__canary__literal,clean,canary,,literal,13,0.6979166666666666,0.6315834522247314,,,0.5920138888888888,0.7770833333333333,25,0.5034722222222222,0.4965277777777778,-0.123626708984375,0.9774305555555556,1.0,-2.980269432067871,-2.8034019470214844,24,24
clean__BASE__canary__literal,clean,canary,,literal,14,0.625,0.41340160369873047,,,0.6788194444444444,0.903819444444444,25,0.7673611111111112,0.2326388888888889,-1.9795684814453125,0.9565972222222222,1.0,-5.957997798919678,-5.922976016998291,24,24
clean__BASE__canary__literal,clean,canary,,literal,15,0.6927083333333334,0.7928142547607422,,,0.625,0.8482638888888886,25,0.8090277777777778,0.1909722222222222,-3.767822265625,0.9774305555555556,1.0,-10.602752685546875,-10.532021522521973,24,24
clean__BASE__canary__literal,clean,canary,,literal,16,0.6631944444444444,1.066401481628418,,,0.6631944444444444,0.7840277777777777,25,0.6909722222222222,0.3090277777777778,-2.700164794921875,1.0,1.0,-9.996194839477539,-9.772780418395996,24,24
clean__BASE__canary__literal,clean,canary,,literal,17,0.7690972222222222,2.249850273132324,,,0.6284722222222222,0.7399305555555555,25,0.6041666666666667,0.3958333333333333,-1.5504302978515625,0.9982638888888888,0.9461805555555556,-16.43538475036621,-15.795790672302246,24,24
clean__BASE__canary__literal,clean,canary,,literal,18,0.4774305555555556,-0.2660675048828125,,,0.5815972222222222,0.7319444444444442,25,0.6006944444444444,0.3993055555555556,-4.116729736328125,0.9895833333333334,0.9739583333333334,-30.47423553466797,-28.018163681030273,24,24
clean__BASE__canary__literal,clean,canary,,literal,19,0.4427083333333333,-1.08453369140625,,,0.59375,0.69375,25,0.5347222222222222,0.5347222222222222,0.4169921875,0.9635416666666666,0.96875,-53.04792404174805,-47.499114990234375,24,24
clean__BASE__canary__literal,clean,canary,,literal,20,0.515625,0.6808433532714844,,,0.5798611111111112,0.6493055555555556,25,0.6614583333333333,0.3385416666666667,-12.168701171875,0.9861111111111112,0.9722222222222222,-49.338035583496094,-41.38804244995117,24,24
clean__BASE__canary__literal,clean,canary,,literal,21,0.4756944444444444,-0.18521499633789062,,,0.5555555555555556,0.6458333333333333,25,0.7430555555555556,0.2569444444444444,-19.59930419921875,0.9895833333333334,1.0,-33.187721252441406,-27.20973777770996,24,24
clean__BASE__canary__literal,clean,canary,,literal,22,0.359375,-4.022125244140625,,,0.5711805555555556,0.6774305555555555,25,0.6944444444444444,0.3055555555555556,-23.55389404296875,0.9722222222222222,0.9774305555555556,22.791513442993164,38.4814453125,24,24
clean__BASE__canary__literal,clean,canary,,literal,23,0.3315972222222222,-7.107269287109375,,,0.5503472222222222,0.6361111111111111,25,0.6736111111111112,0.3263888888888889,-30.88623046875,0.7881944444444444,0.8645833333333334,131.01234436035156,147.33705139160156,24,24
clean__BASE__canary__literal,clean,canary,,literal,24,0.4027777777777778,-6.9378509521484375,,,0.5486111111111112,0.6083333333333333,25,0.625,0.375,-32.0943603515625,0.6302083333333334,0.3663194444444444,244.15737915039062,260.5749816894531,24,24
clean__BASE__canary__literal,clean,canary,,literal,25,0.4184027777777778,-7.982391357421875,,,0.5399305555555556,0.6145833333333333,25,0.5954861111111112,0.4045138888888889,-32.2763671875,0.5711805555555556,0.3715277777777778,315.0497131347656,333.2127685546875,24,24
clean__BASE__canary__literal,clean,canary,,literal,26,0.4253472222222222,-6.6802978515625,,,0.5451388888888888,0.6121527777777778,25,0.6041666666666667,0.3958333333333333,-36.32958984375,0.6961805555555556,0.4496527777777778,359.8121032714844,373.1266784667969,24,24
clean__BASE__canary__literal,clean,canary,,literal,27,0.4565972222222222,-8.5413818359375,,,0.5416666666666667,0.5909722222222222,25,0.5642361111111112,0.4357638888888889,-41.848876953125,0.578125,0.1388888888888889,662.3822021484375,650.2996215820312,24,24
clean__BASE__canary__literal,clean,canary,,literal,28,0.5347222222222222,0.7532558441162109,,,0.5416666666666667,0.6013888888888889,25,0.5173611111111112,0.4826388888888889,-0.4786376953125,0.9704861111111112,0.9965277777777778,-29.98182487487793,-26.008161544799805,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,0,0.5,0.0,,,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,1,0.041666666666666664,-0.04912710189819336,,,0.8142361111111112,0.9871527777777778,25,0.6423611111111112,0.6423611111111112,0.054724693298339844,0.2309027777777778,0.0,1.642128825187683,1.6370803117752075,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,2,0.2204861111111111,-0.023713767528533936,,,0.7916666666666666,0.9982638888888888,25,0.8697916666666666,0.8697916666666666,0.25165557861328125,0.9513888888888888,0.9253472222222222,-0.5773454308509827,-0.5768987536430359,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,3,0.3541666666666667,-0.03353951871395111,,,0.7899305555555556,0.9121527777777777,25,0.5520833333333333,0.4479166666666667,-0.04551124572753906,0.3159722222222222,0.3958333333333333,-0.2386457622051239,-0.23425047099590302,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,4,0.1909722222222222,-0.21243953704833984,,,0.7552083333333334,0.9517361111111111,25,0.8645833333333334,0.8645833333333334,0.4740562438964844,0.006944444444444444,0.14930555555555555,-2.347667694091797,-2.3606221675872803,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,5,0.2482638888888889,-0.12396597862243652,,,0.7482638888888888,0.9406249999999998,25,0.7951388888888888,0.7951388888888888,0.2453460693359375,0.1701388888888889,0.6180555555555556,-1.3209031820297241,-1.3387857675552368,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,6,0.2465277777777778,-0.17208075523376465,,,0.7413194444444444,0.8465277777777777,25,0.8645833333333334,0.8645833333333334,0.2992706298828125,0.2986111111111111,0.3072916666666667,-2.68689227104187,-2.6859750747680664,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,7,0.21875,-0.21955060958862305,,,0.7048611111111112,0.889236111111111,25,0.6493055555555556,0.6493055555555556,0.34398651123046875,0.1909722222222222,0.0625,1.4419138431549072,1.4600406885147095,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,8,0.4149305555555556,-0.04023170471191406,,,0.7430555555555556,0.8746527777777777,25,0.5399305555555556,0.4600694444444444,-0.11524581909179688,0.7934027777777778,0.08159722222222222,1.1187667846679688,1.1603533029556274,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,9,0.4583333333333333,-0.0393826961517334,,,0.6579861111111112,0.8274305555555554,25,0.5659722222222222,0.5659722222222222,0.11930084228515625,0.5225694444444444,0.005208333333333333,2.1193952560424805,2.1412837505340576,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,10,0.5972222222222222,0.07108795642852783,,,0.7239583333333334,0.9201388888888888,25,0.7118055555555556,0.2881944444444444,-2.7146759033203125,0.2690972222222222,0.010416666666666666,1.4253933429718018,1.3734111785888672,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,11,0.71875,0.30640316009521484,,,0.6371527777777778,0.8715277777777778,25,0.7135416666666667,0.2864583333333333,-2.236602783203125,0.9670138888888888,0.9895833333333334,-8.90865421295166,-8.585092544555664,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,12,0.6961805555555556,0.4210052490234375,,,0.6701388888888888,0.836111111111111,25,0.6649305555555556,0.3350694444444444,-1.451904296875,1.0,1.0,-9.494508743286133,-9.130566596984863,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,13,0.6996527777777778,0.5792346000671387,,,0.5885416666666667,0.78125,25,0.5,0.5,-0.107666015625,1.0,0.9270833333333334,-7.4528117179870605,-6.946084976196289,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,14,0.6979166666666666,0.5076627731323242,,,0.6770833333333333,0.903819444444444,25,0.7673611111111112,0.2326388888888889,-1.9634857177734375,1.0,0.8871527777777778,-4.048303604125977,-3.6559762954711914,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,15,0.6822916666666666,0.8728322982788086,,,0.625,0.8499999999999996,25,0.8090277777777778,0.1909722222222222,-3.7521209716796875,0.9982638888888888,0.9288194444444444,-14.670551300048828,-14.601061820983887,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,16,0.6961805555555556,1.3585662841796875,,,0.6631944444444444,0.7829861111111109,25,0.6909722222222222,0.3090277777777778,-2.689239501953125,1.0,0.9930555555555556,-18.692134857177734,-17.8161678314209,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,17,0.6979166666666666,2.5069961547851562,,,0.6302083333333334,0.7381944444444444,25,0.6041666666666667,0.3958333333333333,-1.5292816162109375,1.0,0.9982638888888888,-42.14146423339844,-40.598148345947266,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,18,0.5711805555555556,0.8854751586914062,,,0.5850694444444444,0.7319444444444442,25,0.6024305555555556,0.3975694444444444,-4.107025146484375,0.9913194444444444,0.9930555555555556,-50.23601531982422,-46.6710319519043,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,19,0.5295138888888888,1.4745101928710938,,,0.5954861111111112,0.6923611111111111,25,0.5381944444444444,0.5381944444444444,0.43328857421875,1.0,1.0,-50.708839416503906,-44.34798812866211,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,20,0.5763888888888888,4.037126541137695,,,0.578125,0.6482638888888889,25,0.6614583333333333,0.3385416666666667,-12.156982421875,0.9930555555555556,1.0,-35.26283264160156,-29.70218849182129,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,21,0.5972222222222222,4.1360554695129395,,,0.5538194444444444,0.6482638888888889,25,0.7413194444444444,0.2586805555555556,-19.58837890625,0.8940972222222222,0.9826388888888888,-10.757364273071289,-9.083115577697754,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,22,0.5590277777777778,4.809867858886719,,,0.5711805555555556,0.6760416666666667,25,0.6927083333333333,0.3072916666666667,-23.52899169921875,0.8142361111111112,0.7239583333333334,91.74488830566406,99.40283203125,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,23,0.4913194444444444,-0.25262451171875,,,0.5503472222222222,0.6361111111111111,25,0.6753472222222222,0.3246527777777778,-30.843017578125,0.7013888888888888,0.5972222222222222,247.79501342773438,252.32289123535156,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,24,0.4982638888888889,1.23077392578125,,,0.546875,0.6083333333333333,25,0.6267361111111112,0.3732638888888889,-32.032470703125,0.7395833333333334,0.3368055555555556,332.2095031738281,338.1609191894531,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,25,0.5659722222222222,6.7352294921875,,,0.5381944444444444,0.6159722222222221,25,0.5972222222222222,0.4027777777777778,-32.2720947265625,0.84375,0.3177083333333333,293.76904296875,294.8326721191406,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,26,0.6371527777777778,18.236312866210938,,,0.546875,0.6128472222222222,25,0.6024305555555556,0.3975694444444444,-36.4921875,0.9479166666666666,0.8836805555555556,109.89398193359375,96.08072662353516,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,27,0.5364583333333334,16.12127685546875,,,0.5416666666666667,0.59375,25,0.5659722222222222,0.4340277777777778,-42.161376953125,0.7361111111111112,0.13020833333333334,817.6333618164062,762.2835083007812,24,24
clean__BASE__refusal_flip__chat,clean,refusal_flip,,chat,28,0.5364583333333334,1.1297492980957031,,,0.5399305555555556,0.6055555555555555,25,0.5173611111111112,0.4826388888888889,-0.4761810302734375,0.7569444444444444,0.9982638888888888,-26.118850708007812,-23.61869239807129,24,24
clean__BASE__refusal_flip__literal,clean,refusal_flip,,literal,0,0.5,0.0,,,0.5,0.5,25,0.5,0.5,0.0,0.5,0.5,0.0,0.0,24,24
